set	origin_ATAC	origin_chIP	context	context_id	is_matched	tf_name	db_id_ATAC	db_id_chIP
train	ENCODE	ENCODE	K562	165	TRUE	E2F3	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF436SBH;ENCFF948KXR
train	ENCODE	ENCODE	K562	165	TRUE	NR2F2	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF437JES;ENCFF839YBM
train	ENCODE	ENCODE	K562	165	TRUE	ZNF551	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF438HID;ENCFF942QVF
train	ENCODE	ENCODE	K562	165	TRUE	ARID2	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF440RUP;ENCFF842KWS
train	ENCODE	ENCODE	K562	165	TRUE	ZNF79	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF441KLY;ENCFF720RLR
train	ENCODE	ENCODE	K562	165	TRUE	TBX18	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF441LZD;ENCFF790LYF
train	ENCODE	ENCODE	K562	165	TRUE	CHD4	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF446FJV;ENCFF895HAK;ENCFF950GSU
train	ENCODE	ENCODE	K562	165	TRUE	SNRNP70	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF447IRW;ENCFF452GBY
train	ENCODE	ENCODE	K562	165	TRUE	CREM	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF449HZP;ENCFF812MVF
train	ENCODE	ENCODE	K562	165	TRUE	EP300	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF449XHW;ENCFF695SHP
train	ENCODE	ENCODE	K562	165	TRUE	TBL1XR1	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF450QIF;ENCFF718ZGD;ENCFF762VHN;ENCFF894WRC
train	ENCODE	ENCODE	K562	165	TRUE	ZNF134	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF450WCL;ENCFF665NMM
train	ENCODE	ENCODE	K562	165	TRUE	ZNF281	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF455MIR;ENCFF538SKJ
train	ENCODE	ENCODE	K562	165	TRUE	PHB	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF456PZP;ENCFF591NTI
train	ENCODE	ENCODE	K562	165	TRUE	GATA2	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF456SOW;ENCFF506PTE;ENCFF570FUT;ENCFF687XHJ
train	ENCODE	ENCODE	K562	165	TRUE	ZNF76	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF458BXA;ENCFF706QBV
train	ENCODE	ENCODE	K562	165	TRUE	COPS2	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF459GCB;ENCFF470EXO
train	ENCODE	ENCODE	K562	165	TRUE	CDC5L	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF459WEA;ENCFF901AKH
train	ENCODE	ENCODE	K562	165	TRUE	PREB	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF460OAZ;ENCFF650DFB
train	ENCODE	ENCODE	K562	165	TRUE	CREB5	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF465GNU;ENCFF647AKR
train	ENCODE	ENCODE	K562	165	TRUE	SMARCE1	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF465KSZ;ENCFF739ROO
train	ENCODE	ENCODE	K562	165	TRUE	ZNF212	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF468XUW;ENCFF827LGO
train	ENCODE	ENCODE	K562	165	TRUE	XRCC3	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF473PGI;ENCFF867PUR
train	ENCODE	ENCODE	K562	165	TRUE	ZNF121	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF476ONW;ENCFF604VOI
train	ENCODE	ENCODE	K562	165	TRUE	KDM5B	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF477IDG;ENCFF869AGC
train	ENCODE	ENCODE	K562	165	TRUE	ZNF592	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF481GUK;ENCFF938GRT
train	ENCODE	ENCODE	K562	165	TRUE	MAFF	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF485ROE;ENCFF620OUB
train	ENCODE	ENCODE	K562	165	TRUE	MIER1	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF489GXK;ENCFF745JDA
train	ENCODE	ENCODE	K562	165	TRUE	ZFPM2	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF491VKQ;ENCFF906SHU
train	ENCODE	ENCODE	K562	165	TRUE	BCL6	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF493GJU;ENCFF826OAK
train	ENCODE	ENCODE	K562	165	TRUE	TRIM24	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF495POG;ENCFF502DDU;ENCFF747JII;ENCFF965CDZ
train	ENCODE	ENCODE	K562	165	TRUE	ZNF7	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF500PNJ;ENCFF611MZN
train	ENCODE	ENCODE	K562	165	TRUE	ZNF780A	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF501LYE;ENCFF619QGM
train	ENCODE	ENCODE	K562	165	TRUE	NR2C1	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF502ATU;ENCFF672GAU
train	ENCODE	ENCODE	K562	165	TRUE	PCBP2	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF503VBD;ENCFF599BTP
train	ENCODE	ENCODE	K562	165	TRUE	BRCA1	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF503VBT;ENCFF590GNO
train	ENCODE	ENCODE	K562	165	TRUE	ZBTB17	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF506NKB;ENCFF800MRM
train	ENCODE	ENCODE	K562	165	TRUE	SRSF3	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF512KTK;ENCFF867QBC
train	ENCODE	ENCODE	K562	165	TRUE	ETV1	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF517FZH;ENCFF703XDH
train	ENCODE	ENCODE	K562	165	TRUE	ATF4	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF521HYG;ENCFF939ZCA
train	ENCODE	ENCODE	K562	165	TRUE	OTX1	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF523KUH;ENCFF824OXA
train	ENCODE	ENCODE	K562	165	TRUE	MTF1	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF527GGW;ENCFF956AWM
train	ENCODE	ENCODE	K562	165	TRUE	PHTF2	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF529PTO;ENCFF703QKJ
train	ENCODE	ENCODE	K562	165	TRUE	CREBBP	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF532VPN
train	ENCODE	ENCODE	K562	165	TRUE	PYGO2	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF533TEZ;ENCFF786EIZ
train	ENCODE	ENCODE	K562	165	TRUE	NR2C2	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF535TPC;ENCFF968ICU
train	ENCODE	ENCODE	K562	165	TRUE	THAP7	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF537FGP;ENCFF882EYD
train	ENCODE	ENCODE	K562	165	TRUE	RHOXF2B	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF542SJK;ENCFF645GAI
train	ENCODE	ENCODE	K562	165	TRUE	BRD4	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF544NLI;ENCFF863NLN
train	ENCODE	ENCODE	K562	165	TRUE	ATF6	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF549ZNP;ENCFF814ZYV
train	ENCODE	ENCODE	K562	165	TRUE	ZNF518B	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF551EXT;ENCFF577GJK
train	ENCODE	ENCODE	K562	165	TRUE	ZBED1	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF554SYJ;ENCFF911YSE
train	ENCODE	ENCODE	K562	165	TRUE	ZNF324	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF561HNR;ENCFF761LBN
train	ENCODE	ENCODE	K562	165	TRUE	ILF3	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF564VVL;ENCFF725CED
train	ENCODE	ENCODE	K562	165	TRUE	HNRNPUL1	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF569RKF;ENCFF575YSF
train	ENCODE	ENCODE	K562	165	TRUE	ZNF224	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF573RFZ;ENCFF847QTQ
train	ENCODE	ENCODE	K562	165	TRUE	DIDO1	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF574MBK;ENCFF919BBZ
train	ENCODE	ENCODE	K562	165	TRUE	ZNF398	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF574PRS;ENCFF724HOW
train	ENCODE	ENCODE	K562	165	TRUE	HDAC6	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF576NYL;ENCFF580HNW
train	ENCODE	ENCODE	K562	165	TRUE	RB1	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF579BIA;ENCFF690TBU
train	ENCODE	ENCODE	K562	165	TRUE	MAZ	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF579RLL;ENCFF621TKM
train	ENCODE	ENCODE	K562	165	TRUE	ATF2	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF581SVN;ENCFF992RYP
train	ENCODE	ENCODE	K562	165	TRUE	ZNF609	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF581TOL;ENCFF633DHE
train	ENCODE	ENCODE	K562	165	TRUE	ZNF695	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF581XFF;ENCFF637ISD
train	ENCODE	ENCODE	K562	165	TRUE	TBPL1	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF583LLR;ENCFF806EBI
train	ENCODE	ENCODE	K562	165	TRUE	HMGXB4	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF585ICY;ENCFF710WSH
train	ENCODE	ENCODE	K562	165	TRUE	KAT7	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF585TVN;ENCFF667RUA
train	ENCODE	ENCODE	K562	165	TRUE	RBPJ	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF587JPC;ENCFF848IPT
train	ENCODE	ENCODE	K562	165	TRUE	PRPF4	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF594PWI;ENCFF751GIZ
train	ENCODE	ENCODE	K562	165	TRUE	YBX1	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF596IUN;ENCFF658GEU
train	ENCODE	ENCODE	K562	165	TRUE	SLC30A9	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF601JCZ;ENCFF879HCP
train	ENCODE	ENCODE	K562	165	TRUE	GTF2A2	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF605MEF;ENCFF794TRF
train	ENCODE	ENCODE	K562	165	TRUE	FOXJ2	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF614GUN;ENCFF710BOY
train	ENCODE	ENCODE	K562	165	TRUE	NR2F1	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF618UNH;ENCFF662LHZ
train	ENCODE	ENCODE	K562	165	TRUE	NEUROD1	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF630ULF;ENCFF765SCI
train	ENCODE	ENCODE	K562	165	TRUE	CREB3L1	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF633XIJ;ENCFF683BJS
train	ENCODE	ENCODE	K562	165	TRUE	ZFP36	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF636VUF;ENCFF892WYA
train	ENCODE	ENCODE	K562	165	TRUE	RAD51	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF644JZG;ENCFF657LNZ
train	ENCODE	ENCODE	K562	165	TRUE	POU5F1	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF644YJE;ENCFF793OHV
train	ENCODE	ENCODE	K562	165	TRUE	TFAM	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF651BUZ;ENCFF863YQN
train	ENCODE	ENCODE	K562	165	TRUE	MAFK	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF655JPA;ENCFF869PAZ
train	ENCODE	ENCODE	K562	165	TRUE	CBFA2T3	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF658OOP;ENCFF839ETK
train	ENCODE	ENCODE	K562	165	TRUE	SMARCA5	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF658UFW;ENCFF800ELB
train	ENCODE	ENCODE	K562	165	TRUE	RFX5	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF662BBZ;ENCFF969MJS
train	ENCODE	ENCODE	K562	165	TRUE	DMTF1	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF664SET;ENCFF698UAD
train	ENCODE	ENCODE	K562	165	TRUE	ZNF644	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF664SNH;ENCFF806JTE
train	ENCODE	ENCODE	K562	165	TRUE	NKRF	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF671XOK;ENCFF901FPN
train	ENCODE	ENCODE	K562	165	TRUE	SUPT5H	ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV;ENCFF077FBI;ENCFF128WZG;ENCFF512VEZ;ENCFF534DCE;ENCFF987XOV	ENCFF677KHI;ENCFF944NJI
