tf_name	context_id	context	is_matched	isTesting	isTraining	set	status	new_context_id	isLambertTf
USF1	60	A549_Treated_with_100_nM_Dexamethasone_(Agonist)_for_1_Hour	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
USF2	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
USF2	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
USF2	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
USF2	18	HeLa S3 (cervical adenocarcinoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
USF2	263	IMR90	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
USF2	48	SK-N-SH (neuroblastoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
USF2	54	WA01 (H1, human embryonic stem cells)_none	TRUE	TRUE	FALSE	test	in-use	NA	TRUE
USF2	59	A549	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
USF2	159	NA	NA	NA	NA	NA	renamed	263	TRUE
USF3	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
USF3	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
VDR	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
VEZF1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
WIZ	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
WRNIP1	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	NA
WT1	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
WT1	12	NA	NA	NA	NA	NA	renamed	260	TRUE
XBP1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
XRCC3	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
XRCC4	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
XRCC5	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
XRCC5	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
YBX1	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
YBX1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
YBX1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
YBX1	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
YBX1	287	neurons_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
YBX3	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
YEATS2	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
YEATS4	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
YY1	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
YY1	114	HCT116	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
YY1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
YY1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
YY1	210	SK_N_SH_Treated_with_6_μM_all_Trans_Retinoic_Acid_for_48_Hours	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
YY1	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
YY1	28	Ishikawa (endometrial adenocarcinoma)_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
YY1	287	neurons_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
YY1	288	oligos_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
YY1	48	SK-N-SH (neuroblastoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
YY1	54	WA01 (H1, human embryonic stem cells)_none	TRUE	TRUE	FALSE	test	in-use	NA	TRUE
YY1	7	GM12891 (male B- cells lymphoblastoid cell line)_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
YY1	9	GM12892 (female B-cells lymphoblastoid cell line)_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
YY1	5	NA	NA	NA	NA	NA	removed	NA	TRUE
YY1	11	NA	NA	NA	NA	NA	renamed	114	TRUE
YY1	12	NA	NA	NA	NA	NA	removed	NA	TRUE
YY2	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
YY2	12	NA	NA	NA	NA	NA	renamed	260	TRUE
ZBED1	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBED1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBED2	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBED3	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBED4	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBED4	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBED5	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBED5	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBED9	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB1	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB10	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB10	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB10	12	NA	NA	NA	NA	NA	renamed	260	TRUE
ZBTB11	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB11	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB11	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB11	12	NA	NA	NA	NA	NA	renamed	260	TRUE
ZBTB12	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB12	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB12	12	NA	NA	NA	NA	NA	renamed	260	TRUE
ZBTB14	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB17	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB17	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB17	12	NA	NA	NA	NA	NA	renamed	260	TRUE
ZBTB2	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB20	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB20	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB20	12	NA	NA	NA	NA	NA	renamed	260	TRUE
ZBTB21	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB21	246	WTC11	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB21	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB21	12	NA	NA	NA	NA	NA	renamed	260	TRUE
ZBTB24	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB25	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB26	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB26	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB26	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB26	12	NA	NA	NA	NA	NA	renamed	260	TRUE
ZBTB3	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB33	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB33	114	HCT116	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB33	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB33	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB33	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB33	48	SK-N-SH (neuroblastoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
ZBTB33	11	NA	NA	NA	NA	NA	renamed	114	TRUE
ZBTB34	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB34	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB37	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB38	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB39	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB4	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB4	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB40	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB40	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB40	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB40	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB40	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB41	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB42	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB43	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB43	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB43	246	WTC11	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB44	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB44	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB44	12	NA	NA	NA	NA	NA	renamed	260	TRUE
ZBTB46	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB46	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB47	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB48	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB48	12	NA	NA	NA	NA	NA	renamed	260	TRUE
ZBTB49	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB49	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB5	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB6	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB6	12	NA	NA	NA	NA	NA	renamed	260	TRUE
ZBTB7A	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB7A	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB7A	28	Ishikawa (endometrial adenocarcinoma)_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB7B	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB8A	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB8A	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB8A	12	NA	NA	NA	NA	NA	removed	NA	TRUE
ZBTB8B	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZBTB9	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZC3H11A	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
ZC3H11A	59	A549	TRUE	FALSE	TRUE	train	in-use	NA	NA
ZC3H13	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
ZC3H4	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
ZC3H4	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
ZC3H8	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZEB1	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZEB1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZEB1	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZEB1	287	neurons_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZEB1	288	oligos_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZEB1	12	NA	NA	NA	NA	NA	renamed	260	TRUE
ZEB2	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZEB2	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZEB2	287	neurons_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZEB2	288	oligos_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZEB2	12	NA	NA	NA	NA	NA	renamed	260	TRUE
ZFAT	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFAT	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFHX2	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFHX2	12	NA	NA	NA	NA	NA	renamed	260	TRUE
ZFHX3	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFP1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFP1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFP14	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFP28	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFP3	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFP3	12	NA	NA	NA	NA	NA	removed	NA	TRUE
ZFP30	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFP36	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	NA
ZFP36	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
ZFP36	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
ZFP36	18	HeLa S3 (cervical adenocarcinoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	NA
ZFP36	59	A549	TRUE	FALSE	TRUE	train	in-use	NA	NA
ZFP36L1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
ZFP36L2	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
ZFP37	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFP41	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFP62	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFP64	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFP64	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFP64	12	NA	NA	NA	NA	NA	renamed	260	TRUE
ZFP69B	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFP69B	12	NA	NA	NA	NA	NA	renamed	260	TRUE
ZFP82	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFP90	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFP91	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFP91	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFP91	287	neurons_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFP91	288	oligos_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFPM1	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFPM2	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFPM2	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFTA	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	NA
ZFX	114	HCT116	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFX	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFX	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFX	2	22RV1 (prostate carcinoma)_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFX	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZFX	13	NA	NA	NA	NA	NA	renamed	260	TRUE
ZFY	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZGLP1	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZGPAT	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZGPAT	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZHX1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZHX1	18	HeLa S3 (cervical adenocarcinoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
ZHX1	287	neurons_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZHX1	288	oligos_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZHX2	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZHX2	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZHX2	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZHX3	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZHX3	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZIC2	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZIC2	12	NA	NA	NA	NA	NA	renamed	260	TRUE
ZIK1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZIM3	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZKSCAN1	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZKSCAN1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZKSCAN1	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZKSCAN3	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZKSCAN4	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZKSCAN5	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZKSCAN8	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZKSCAN8	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZKSCAN8	246	WTC11	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZMAT1	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZMAT3	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
ZMAT4	246	WTC11	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZMAT4	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZMAT5	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
ZMIZ1	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
ZMYM2	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
ZMYM3	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
ZMYM3	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	NA
ZMYM4	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	NA
ZNF10	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF10	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF10	12	NA	NA	NA	NA	NA	renamed	260	TRUE
ZNF101	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF101	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF101	12	NA	NA	NA	NA	NA	renamed	260	TRUE
ZNF107	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF114	103	GM23338	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF12	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF12	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF121	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF121	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF121	246	WTC11	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF121	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF121	12	NA	NA	NA	NA	NA	removed	NA	TRUE
ZNF124	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF124	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF131	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF133	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF133	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF133	12	NA	NA	NA	NA	NA	renamed	260	TRUE
ZNF134	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF134	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF136	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF138	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF138	246	WTC11	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF14	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF140	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF140	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF140	12	NA	NA	NA	NA	NA	removed	NA	TRUE
ZNF142	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF142	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF143	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF143	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF143	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF143	21	HepG2 (hepatoblastoma)_none	FALSE	FALSE	FALSE	not matched, not used as training context but for feature construction	in-use	NA	TRUE
ZNF143	246	WTC11	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF143	287	neurons_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF143	288	oligos_none	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF143	5	NA	NA	NA	NA	NA	renamed	102	TRUE
ZNF146	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF146	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF146	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF146	12	NA	NA	NA	NA	NA	removed	NA	TRUE
ZNF148	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF157	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF157	12	NA	NA	NA	NA	NA	renamed	260	TRUE
ZNF16	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF16	12	NA	NA	NA	NA	NA	removed	NA	TRUE
ZNF160	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF160	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF165	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF169	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF169	12	NA	NA	NA	NA	NA	renamed	260	TRUE
ZNF17	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF174	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF175	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF18	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF18	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF18	12	NA	NA	NA	NA	NA	removed	NA	TRUE
ZNF180	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF181	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF184	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF184	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF184	12	NA	NA	NA	NA	NA	renamed	260	TRUE
ZNF189	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF189	12	NA	NA	NA	NA	NA	removed	NA	TRUE
ZNF197	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF2	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF2	12	NA	NA	NA	NA	NA	renamed	260	TRUE
ZNF20	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF20	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF202	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF202	12	NA	NA	NA	NA	NA	renamed	260	TRUE
ZNF205	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF207	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF207	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF207	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF207	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF212	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF213	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF213	12	NA	NA	NA	NA	NA	renamed	260	TRUE
ZNF215	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF215	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF217	102	GM12878	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF217	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF219	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF219	246	WTC11	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF22	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF221	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF223	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF223	12	NA	NA	NA	NA	NA	renamed	260	TRUE
ZNF224	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF224	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF225	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF226	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF227	173	MCF7	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF229	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF23	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF230	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF230	260	HEK293	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF232	156	HepG2	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
ZNF232	165	K562	TRUE	FALSE	TRUE	train	in-use	NA	TRUE
